bin,0.642857142857143,12.854,200,20
bin,1,12.794,200,20
bin,0.536082474226804,18.679,200,20
bin,1,13.542,200,20
bin,0.845360824742268,12.334,200,20
bin,0.727272727272727,17.103,200,20
bin,1,12.179,200,20
bin,1,13.53,200,20
bin,1,17.787,200,20
bin,1,14.865,200,20
bin,0.727272727272727,14.92,200,20
bin,0.845360824742268,8.203,200,20
bin,1,11.745,200,20
bin,0.642857142857143,12,200,20
bin,1,17.928,200,20
bin,0.788732394366197,15.403,200,20
bin,1,17.618,200,20
bin,1,8.406,200,20
bin,1,12.136,200,20
bin,1,13.143,200,20
bin,0.482758620689655,19.158,200,20
bin,1,19.096,200,20
bin,0.727272727272727,20.484,200,20
bin,0.845360824742268,8.638,200,20
bin,0.727272727272727,12.284,200,20
bin,0.727272727272727,12.781,200,20
bin,1,18.28,200,20
bin,0.845360824742268,19.434,200,20
bin,0.558823529411765,19.211,200,20
bin,1,7.947,200,20
bin,1,12.428,200,20
bin,1,12.953,200,20
bin,1,17.931,200,20
bin,1,18.886,200,20
bin,0.727272727272727,14.466,200,20
bin,0.482758620689655,7.58699999999999,200,20
bin,0.845360824742268,11.579,200,20
bin,1,12.389,200,20
bin,1,15.042,200,20
bin,0.845360824742268,13.911,200,20
bin,1,14.112,200,20
bin,1,8.53400000000001,200,20
bin,0.727272727272727,12.669,200,20
bin,1,11.847,200,20
bin,1,15.997,200,20
bin,1,11.986,200,20
bin,1,12.389,200,20
bin,0.788732394366197,8.22800000000001,200,20
bin,1,12.016,200,20
bin,0.788732394366197,12.174,200,20
bin,1,17.099,200,20
bin,1,16.553,200,20
bin,0.727272727272727,14.472,200,20
bin,1,7.568,200,20
bin,1,12.23,200,20
bin,1,11.983,200,20
bin,1,17.164,200,20
bin,1,18.41,200,20
bin,1,18.121,200,20
bin,0.727272727272727,8.55599999999998,200,20
bin,0.788732394366197,13.446,200,20
bin,1,12.922,200,20
bin,0.727272727272727,12.278,200,20
bin,0.642857142857143,17.63,200,20
bin,0.727272727272727,17.858,200,20
bin,0.496644295302013,7.733,200,20
bin,0.642857142857143,12.395,200,20
bin,1,12.684,200,20
bin,1,11.785,200,20
bin,0.788732394366197,18.134,200,20
bin,1,16.733,200,20
bin,1,7.578,200,20
bin,1,12.701,200,20
bin,1,12.175,200,20
bin,1,12.664,200,20
bin,1,18.601,200,20
bin,1,19.932,200,20
bin,1,16.208,200,20
bin,0.788732394366197,12.458,200,20
bin,0.727272727272727,12.215,200,20
bin,1,12.031,200,20
bin,1,18.306,200,20
bin,1,18.235,200,20
bin,1,12.323,200,20
bin,0.845360824742268,12.7929999999999,200,20
bin,0.788732394366197,16.175,200,20
bin,1,12.844,200,20
bin,1,18.235,200,20
bin,0.727272727272727,19.562,200,20
bin,1,7.86499999999998,200,20
bin,0.727272727272727,12.927,200,20
bin,1,17.893,200,20
bin,0.788732394366197,12.59,200,20
bin,1,19.689,200,20
bin,0.788732394366197,19.533,200,20
bin,0.788732394366197,7.529,200,20
bin,1,11.988,200,20
bin,0.788732394366197,17.545,200,20
bin,1,12.077,200,20
bin,1,18.465,200,20
bin,0.727272727272727,18.702,200,20
bin,0.727272727272727,7.73099999999999,200,20
bin,0.642857142857143,11.8320000000001,200,20
bin,1,18.031,200,20
bin,1,12.914,200,20
bin,1,13.826,200,20
bin,1,8.73699999999997,200,20
bin,0.788732394366197,7.93699999999998,200,20
bin,1,11.997,200,20
bin,0.845360824742268,19.784,200,20
bin,0.727272727272727,12.176,200,20
bin,1,8.113,200,20
bin,0.727272727272727,13.046,200,20
bin,1,8.16500000000002,200,20
bin,0.727272727272727,11.879,200,20
bin,1,19.659,200,20
bin,0.788732394366197,12.017,200,20
bin,0.727272727272727,8.19999999999999,200,20
bin,1,12.916,200,20
bin,0.845360824742268,9.404,200,20
bin,1,11.858,200,20
bin,0.845360824742268,14.037,200,20
bin,0.845360824742268,12.618,200,20
bin,1,8.77300000000002,200,20
bin,1,12.156,200,20
bin,1,7.92099999999999,200,20
bin,0.727272727272727,12.248,200,20
bin,0.788732394366197,12.43,200,20
bin,1,11.837,200,20
bin,0.642857142857143,7.71000000000004,200,20
bin,0.845360824742268,12.253,200,20
bin,1,8.14699999999999,200,20
bin,1,11.961,200,20
bin,1,12.134,200,20
bin,1,12.55,200,20
bin,0.642857142857143,7.93900000000002,200,20
bin,0.788732394366197,12.688,200,20
bin,0.845360824742268,7.83500000000004,200,20
bin,1,12.231,200,20
bin,1,12.011,200,20
bin,1,12.528,200,20
bin,0.727272727272727,8.32599999999996,200,20
bin,0.727272727272727,12.4200000000001,200,20
bin,0.788732394366197,7.93900000000002,200,20
bin,1,12.504,200,20
bin,0.727272727272727,11.992,200,20
bin,1,12.3870000000001,200,20
bin,1,7.65499999999997,200,20
bin,0.642857142857143,11.3099999999999,200,20
bin,0.788732394366197,7.851,200,20
bin,1,12.351,200,20
bin,1,12.1429999999999,200,20
bin,0.727272727272727,12.692,200,20
bin,1,7.90800000000002,200,20
bin,1,11.975,200,20
bin,0.845360824742268,8.19099999999997,200,20
bin,1,12.505,200,20
bin,0.536082474226804,11.3820000000001,200,20
bin,1,12.188,200,20
bin,1,8.34500000000003,200,20
bin,1,12.1999999999999,200,20
bin,0.845360824742268,7.94799999999998,200,20
bin,1,12.016,200,20
bin,0.727272727272727,11.908,200,20
bin,0.845360824742268,12.436,200,20
bin,0.788732394366197,8.30799999999999,200,20
bin,1,11.485,200,20
bin,1,8.10300000000001,200,20
bin,0.642857142857143,12.163,200,20
bin,1,14.6469999999999,200,20
bin,1,13.4119999999999,200,20
bin,0.845360824742268,8.51099999999997,200,20
bin,0.727272727272727,11.638,200,20
bin,1,7.87099999999998,200,20
bin,1,11.614,200,20
bin,1,11.917,200,20
bin,1,11.559,200,20
bin,0.727272727272727,8.23900000000003,200,20
bin,1,11.5839999999999,200,20
bin,1,7.70100000000002,200,20
bin,1,12.1940000000001,200,20
bin,1,12.549,200,20
bin,1,12.129,200,20
bin,1,7.91100000000006,200,20
bin,0.727272727272727,12.9,200,20
bin,1,8.80799999999999,200,20
bin,1,11.855,200,20
bin,1,7.97199999999998,200,20
bin,0.642857142857143,11.793,200,20
bin,1,8.01700000000005,200,20
bin,0.788732394366197,11.8710000000001,200,20
bin,1,8.27300000000002,200,20
bin,1,12.397,200,20
bin,0.845360824742268,8.42400000000009,200,20
bin,1,11.861,200,20
bin,0.788732394366197,7.61299999999994,200,20
bin,1,7.80399999999997,200,20
bin,1,8.11400000000003,200,20
bin,1,12.2090000000001,200,20
bin,0.788732394366197,7.44899999999996,200,20
gau,0.642857142857143,5.481,200,20
gau,0.727272727272727,5.622,200,20
gau,1,7.669,200,20
gau,0.536082474226804,5.543,200,20
gau,0.642857142857143,5.458,200,20
gau,0.727272727272727,4.826,200,20
